2022-03-24 15:29:10 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=Server, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [Server]
2022-03-24 15:29:10 DEBUG ProviderChecker:85 - Persistence-unit [Server] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2022-03-24 15:29:10 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: Server
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/micha/OneDrive/Pulpit/Studia/Semestr%20IV/Programowanie_JAVA/Projekt/Projekt_Przemek_Grzesiek_Michal/Serwer/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker
		com.Kaczor.Kaluzinski.Kalarus.Database.Client
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		javax.persistence.jdbc.password: 
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/baza
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: root]
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2022-03-24 15:29:10 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.5.Final
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=idAdresy, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idAdres with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:idAdres]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idAdres
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idAdres
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=idBiura, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idOffice with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:idOffice]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idOffice
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idOffice
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=Imie, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:name]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for name
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property name
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=Nick, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nick with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:nick]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for nick
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property nick
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=Haslo, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:password]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for password
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property password
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=Pesel, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property pesel with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:pesel]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for pesel
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property pesel
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Pracownicy), mappingColumn=Nazwisko, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property surname with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker:surname]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for surname
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property surname
2022-03-24 15:29:11 DEBUG AnnotationBinder:546 - Binding entity from annotated class: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2022-03-24 15:29:11 DEBUG EntityBinder:431 - Import with entity name KLIENCI
2022-03-24 15:29:11 DEBUG EntityBinder:874 - Bind entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client on table Klienci
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=idKlienci, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client] is safe
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idClient with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:idClient]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idClient
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idClient
2022-03-24 15:29:11 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idKlienci)]), idClient, org.hibernate.id.enhanced.SequenceStyleGenerator, sequence-generator-Klienci, ...)
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=idAdresy, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idAdresy with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:idAdresy]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idAdresy
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idAdresy
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=idBiura, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idBiura with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:idBiura]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idBiura
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idBiura
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=Imie, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:name]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for name
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property name
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=Pesel, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property pesel with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:pesel]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for pesel
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property pesel
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=Telefon, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property phonenumber with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:phonenumber]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for phonenumber
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property phonenumber
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Klienci), mappingColumn=Nazwisko, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property surname with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client:surname]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for surname
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property surname
2022-03-24 15:29:11 DEBUG AnnotationBinder:546 - Binding entity from annotated class: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2022-03-24 15:29:11 DEBUG EntityBinder:431 - Import with entity name TRIP
2022-03-24 15:29:11 DEBUG EntityBinder:874 - Bind entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip on table Wycieczki
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=idWycieczki, insertable=true, updatable=true, unique=true}
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip] is safe
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idTrip with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:idTrip]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idTrip
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idTrip
2022-03-24 15:29:11 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idWycieczki)]), idTrip, org.hibernate.id.enhanced.SequenceStyleGenerator, sequence-generator-Trip, ...)
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=DataPowrotu, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property datein with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:datein]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for datein
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property datein
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=DataWyjazdu, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property dateout with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:dateout]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for dateout
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property dateout
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=idBiura, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idOffice with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:idOffice]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idOffice
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idOffice
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=MaxOsob, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property maxguests with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:maxguests]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for maxguests
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property maxguests
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=Nazwa, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:name]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for name
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property name
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=Telefon, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property phonenumber with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:phonenumber]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for phonenumber
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property phonenumber
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=Cena, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property price with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:price]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for price
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property price
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Wycieczki), mappingColumn=Standard, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property standard with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip:standard]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for standard
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property standard
2022-03-24 15:29:11 DEBUG AnnotationBinder:546 - Binding entity from annotated class: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2022-03-24 15:29:11 DEBUG EntityBinder:431 - Import with entity name AdminLogin
2022-03-24 15:29:11 DEBUG EntityBinder:874 - Bind entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin on table panel
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(panel), mappingColumn=nick, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin] is safe
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nick with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin:nick]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for nick
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property nick
2022-03-24 15:29:11 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(nick)]), nick, assigned, , ...)
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(panel), mappingColumn=password, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin:password]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for password
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property password
2022-03-24 15:29:11 DEBUG AnnotationBinder:546 - Binding entity from annotated class: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2022-03-24 15:29:11 DEBUG EntityBinder:431 - Import with entity name BIURA
2022-03-24 15:29:11 DEBUG EntityBinder:874 - Bind entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office on table Biura
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Biura), mappingColumn=idBiura, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office] is safe
2022-03-24 15:29:11 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idOffice with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office:idOffice]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idOffice
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idOffice
2022-03-24 15:29:11 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(idBiura)]), idOffice, org.hibernate.id.enhanced.SequenceStyleGenerator, sequence-generator-Office, ...)
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Biura), mappingColumn=idAdresy, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idAddres with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office:idAddres]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for idAddres
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property idAddres
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Biura), mappingColumn=Nazwa, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office:name]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for name
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property name
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Biura), mappingColumn=NIP, insertable=true, updatable=true, unique=false}
2022-03-24 15:29:11 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nip with lazy=false
2022-03-24 15:29:11 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office:nip]
2022-03-24 15:29:11 DEBUG SimpleValueBinder:410 - building SimpleValue for nip
2022-03-24 15:29:11 DEBUG PropertyBinder:266 - Building property nip
2022-03-24 15:29:11 DEBUG AnnotationBinder:546 - Binding entity from annotated class: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
2022-03-24 15:29:11 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
